date,uci,trading_volume,trading_value,usd_uzs,log_uci,log_fx,r_uci,r_fx,zero_return_uci,zero_volume_uci,zero_value_uci,post_reform
2017-04-27,998.77,0,0.0,3706.22,6.906524521911275,8.217767768278199,0.0,0.0,1,1,1,0
2017-04-28,998.77,6855,6923550.0,3706.22,6.906524521911275,8.217767768278199,0.0,0.0,1,0,0,0
2017-05-01,998.77,0,0.0,3706.22,6.906524521911275,8.217767768278199,0.0,0.0,1,1,1,0
2017-05-02,999.71,3790,217643.4,3734.91,6.907465236924006,8.225479000891053,0.09407150127307418,0.7711232612853891,0,0,0,0
2017-05-03,998.72,370854,8273730.0,3734.91,6.906474459082415,8.225479000891053,-0.09907778415909618,0.0,0,0,0,0
2017-05-04,998.72,11092,53671230.0,3734.91,6.906474459082415,8.225479000891053,0.0,0.0,1,0,0,0
2017-05-05,999.0,890797414,1177297004.0,3734.91,6.906754778648554,8.225479000891053,0.028031956613894238,0.0,0,0,0,0
2017-05-06,993.63,5860,24754620.0,3734.91,6.901364903960123,8.225479000891053,-0.5389874688431107,0.0,0,0,0,0
2017-05-10,993.35,11370,17239798.0,3734.91,6.9010830692140726,8.225479000891053,-0.028183474605025793,0.0,0,0,0,0
2017-05-11,993.35,2323,20819542.0,3765.77,6.9010830692140726,8.233707634595842,0.0,0.822863370478899,1,0,0,0
2017-05-12,993.35,0,0.0,3765.77,6.9010830692140726,8.233707634595842,0.0,0.0,1,1,1,0
2017-05-15,993.35,12164,12335320.0,3765.77,6.9010830692140726,8.233707634595842,0.0,0.0,1,0,0,0
2017-05-16,1007.73,174298,674523960.0,3790.0,6.915455555608325,8.240121298076472,1.4372486394252704,0.641366348063066,0,0,0,0
2017-05-17,1008.29,9427,31278200.0,3790.0,6.91601110566676,8.240121298076472,0.055555005843466176,0.0,0,0,0,0
2017-05-18,1008.29,6300,6363000.0,3790.0,6.91601110566676,8.240121298076472,0.0,0.0,1,0,0,0
2017-05-19,1007.73,3835,14500520.0,3790.0,6.915455555608325,8.240121298076472,-0.055555005843466176,0.0,0,0,0,0
2017-05-22,1008.29,9545,9645900.0,3790.0,6.91601110566676,8.240121298076472,0.055555005843466176,0.0,0,0,0,0
2017-05-23,1008.29,14352,2224560.0,3820.46,6.91601110566676,8.248126113199021,0.0,0.8004815122548692,1,0,0,0
2017-05-24,1007.73,20630,72434560.0,3820.46,6.915455555608325,8.248126113199021,-0.055555005843466176,0.0,0,0,0,0
2017-05-25,1007.73,21,105000.0,3820.46,6.915455555608325,8.248126113199021,0.0,0.0,1,0,0,0
2017-05-26,1007.73,0,0.0,3820.46,6.915455555608325,8.248126113199021,0.0,0.0,1,1,1,0
2017-05-29,1008.63,51256,13558000.0,3820.46,6.916348253400156,8.248126113199021,0.08926977918308765,0.0,0,0,0,0
2017-05-30,1008.63,20332,100387776.0,3846.33,6.916348253400156,8.254874725899958,0.0,0.6748612700937073,1,0,0,0
2017-05-31,1008.63,716,17900716.0,3846.33,6.916348253400156,8.254874725899958,0.0,0.0,1,0,0,0
2017-06-01,1008.63,6797,6864970.0,3846.33,6.916348253400156,8.254874725899958,0.0,0.0,1,0,0,0
2017-06-02,1008.71,73516,123799155.0,3846.33,6.916427565762021,8.254874725899958,0.007931236186475843,0.0,0,0,0,0
2017-06-05,1008.71,0,0.0,3846.33,6.916427565762021,8.254874725899958,0.0,0.0,1,1,1,0
2017-06-06,1008.99,201398,379725460.0,3874.48,6.916705109501722,8.262166739234301,0.027754373970090285,0.7292013334343039,0,0,0,0
2017-06-07,1009.04,7216,24416767.76,3874.48,6.916754662778938,8.262166739234301,0.004955327721578584,0.0,0,0,0,0
2017-06-08,1009.04,5795,49550000.0,3874.48,6.916754662778938,8.262166739234301,0.0,0.0,1,0,0,0
2017-06-09,1009.04,4261,42560000.0,3874.48,6.916754662778938,8.262166739234301,0.0,0.0,1,0,0,0
2017-06-12,1002.8,22031,22282025.0,3874.48,6.910551366284138,8.262166739234301,-0.620329649479956,0.0,0,0,0,0
2017-06-13,1002.8,400,1800000.0,3903.19,6.910551366284138,8.269549446497935,0.0,0.7382707263634103,1,0,0,0
2017-06-14,1003.13,8477,27397410.0,3903.19,6.910880390729634,8.269549446497935,0.032902444549609555,0.0,0,0,0,0
2017-06-15,1003.21,1144,12555300.0,3903.19,6.910960137931048,8.269549446497935,0.007974720141401548,0.0,0,0,0,0
2017-06-16,1003.22,1149,32634.0,3903.19,6.910970105884079,8.269549446497935,0.0009967953030987076,0.0,0,0,0,0
2017-06-19,1004.11,784920,1042121515.0,3903.19,6.911856856003212,8.269549446497935,0.08867501191325289,0.0,0,0,0,0
2017-06-20,1004.21,10411,5142880.0,3930.91,6.911956441726685,8.276626230222092,0.009958572347379402,0.707678372415721,0,0,0,0
2017-06-21,1004.25,370361,135164368.0,3930.91,6.911996273239391,8.276626230222092,0.003983151270592344,0.0,0,0,0,0
2017-06-22,1004.09,19891983,5612380712.0,3930.91,6.911836937668384,8.276626230222092,-0.015933557100744622,0.0,0,0,0,0
2017-06-23,1003.96,1264938,1578430.0,3930.91,6.911707458820565,8.276626230222092,-0.012947884781855379,0.0,0,0,0,0
2017-06-27,1003.94,429,11310000.0,3930.91,6.911687537509742,8.276626230222092,-0.001992131082317883,0.0,0,0,0,0
2017-06-28,1003.95,1960438,546749216.0,3958.56,6.911697498214761,8.283635601753154,0.000996070501901869,0.7009371531061959,0,0,0,0
2017-06-29,1003.95,0,0.0,3958.56,6.911697498214761,8.283635601753154,0.0,0.0,1,1,1,0
2017-06-30,1003.95,329115,37591250.0,3958.56,6.911697498214761,8.283635601753154,0.0,0.0,1,0,0,0
2017-07-03,1010.61,1295,1526682.0,3958.56,6.918309387920667,8.283635601753154,0.661188970590576,0.0,0,0,0,0
2017-07-04,1010.61,100300000,10300000000.0,3986.55,6.918309387920667,8.29068147419426,0.0,0.7045872441105772,1,0,0,0
2017-07-05,1003.84,5295,6239215.0,3986.55,6.911587925002314,8.29068147419426,-0.6721462918353183,0.0,0,0,0,0
2017-07-06,1003.84,144948,145097480.0,3986.55,6.911587925002314,8.29068147419426,0.0,0.0,1,0,0,0
2017-07-07,1003.84,40,101640.0,3986.55,6.911587925002314,8.29068147419426,0.0,0.0,1,0,0,0
2017-07-10,1003.84,2436345,114262302.0,3986.55,6.911587925002314,8.29068147419426,0.0,0.0,1,0,0,0
2017-07-11,1003.84,6512,53980000.0,4014.5,6.911587925002314,8.29766808562474,0.0,0.6986611430479073,1,0,0,0
2017-07-12,1003.84,3739,3771767.0,4014.5,6.911587925002314,8.29766808562474,0.0,0.0,1,0,0,0
