date,uci,usd_uzs,trading_volume,trading_value,log_uci,log_fx,r_uci,r_fx,zero_return_uci,zero_volume_uci,zero_value_uci,post_reform
2024-06-07,664.93,12659.97,124492046,2549023578.22,6.4996817719574045,9.446200326027114,-5.363890877928945,0.3175660704098249,0,0,0,1
2024-06-14,653.74,12614.8,112348612,803546901.85,6.48270971889503,9.442626006807584,-1.6972053062374926,-0.35743192195294426,0,0,0,1
2024-06-21,659.37,12639.81,245989375,1104801643.81,6.491284833697292,9.444606635942302,0.8575114802262362,0.19806291347173044,0,0,0,1
2024-06-28,677.96,12555.16,217081830,179039587227.9,6.519088289149853,9.437887015437205,2.7803455452561465,-0.6719620505096557,0,0,0,1
2024-07-05,666.23,12600.05,120322306,1767737847.81,6.501634956267756,9.441456061185663,-1.7453332882097605,0.3569045748458066,0,0,0,1
2024-07-12,664.51,12655.02,123563132,653969434.0799999,6.49904992694902,9.445809253380979,-0.2585029318735721,0.4353192195315714,0,0,0,1
2024-07-19,643.92,12601.08,53921419,821106221.73,6.467574494785478,9.441537803552023,-3.147543216354176,-0.42714498289555536,0,0,0,1
2024-07-26,644.54,12634.0,204067785,1727903367.0700002,6.468536884068581,9.444146871458646,0.09623892831029934,0.26090679066221867,0,0,0,1
2024-08-02,672.64,12574.88,93263297,41894795839.869995,6.511210268248532,9.439456452178868,4.26733841799507,-0.46904192797772026,0,0,0,1
2024-08-09,666.38,12651.98,211315389,1320026548.3899999,6.501860078397462,9.445569003646547,-0.935018985107039,0.6112551467678529,0,0,0,1
2024-08-16,645.84,12650.05,126054097,2329055457.08,6.47055179508676,9.445416446717024,-3.1308283310701235,-0.015255692952287347,0,0,0,1
2024-08-23,657.31,12677.04,140269476,1649170705.36,6.488155748907036,9.447547762254409,1.7603953820275464,0.21313155373849924,0,0,0,1
2024-08-30,657.38,12625.01,56474940,744958387.0899999,6.488262237889329,9.443435046222454,0.010648898229348447,-0.4112716031954733,0,0,0,1
2024-09-06,648.05,12707.95,21822633,514500674.42,6.473967853869384,9.449983060852237,-1.4294384019945205,0.6548014629782273,0,0,0,1
2024-09-13,648.96,12741.76,118089704,813759350.45,6.4753710815227095,9.452640067151377,0.14032276533253452,0.2657006299140008,0,0,0,1
2024-09-20,649.1,12724.84,2076738174,1851116863104.4602,6.475586788039423,9.451311267665805,0.0215706516713432,-0.13287994855719631,0,0,0,1
2024-09-27,652.29,12736.48,48542726,1609138178.13,6.480489248315077,9.452225595816184,0.4902460275654441,0.09143281503796175,0,0,0,1
2024-10-04,647.19,12741.02,31101527,851254909.59,6.472639914450622,9.452581988715648,-0.784933386445541,0.03563928994640975,0,0,0,1
2024-10-11,639.6,12768.3,126914161,13476566362.689999,6.460842980959799,9.45472081565416,-1.179693349082278,0.21388269385109737,0,0,0,1
2024-10-18,647.51,12803.06,30994117,2349969613.5299997,6.473134237469879,9.457439483836822,1.2291256510080117,0.27186681826627535,0,0,0,1
2024-10-25,635.18,12816.11,1254432463,1236121642748.8499,6.453908423291131,9.45845825229253,-1.9225814178748024,0.10187684557081411,0,0,0,1
2024-11-01,627.45,12780.09,118870200,67504719252.25,6.441663986556317,9.45564377016025,-1.2244436734814457,-0.281448213227975,0,0,0,1
2024-11-08,629.67,12809.05,121634790,680024830.5,6.445195872625634,9.457907231328866,0.3531886069317203,0.22634611686154216,0,0,0,1
2024-11-15,632.88,12800.13,13595197021,1703834294521.11,6.450280830713141,9.457210606106134,0.5084958087507196,-0.06966252227318392,0,0,0,1
2024-11-22,627.2,12844.21,655322708,12262204213705.26,6.441265469036198,9.460648405122459,-0.9015361676943279,0.3437799016325016,0,0,0,1
2024-11-29,642.19,12865.05,1303615552,332094253219.03,6.464884210061116,9.462269611222089,2.361874102491779,0.16212060996299016,0,0,0,1
2024-12-06,635.12,12837.1,6367957185,816243491515.56,6.453813957416858,9.460094695036668,-1.107025264425765,-0.2174916185420983,0,0,0,1
2024-12-13,634.32,12860.09,67527233,856025064.59,6.452553558964143,9.461883996211911,-0.12603984527146395,0.17893011752434518,0,0,0,1
2024-12-20,641.6,12875.06,246713506,4817226337.25,6.463965056552305,9.463047385715253,1.1411497588161623,0.11633895033416053,0,0,0,1
2024-12-27,655.12,12920.48,1644025926,150550433306.41998,6.484818424961933,9.466568928349272,2.0853368409627926,0.3521542634018715,0,0,0,1
2025-01-03,640.26,12904.91,37124976,54140401.92,6.461874343856529,9.465363138087326,-2.2944081105404024,-0.12057902619453387,0,0,0,1
2025-01-10,652.95,12940.44,184268472,1228357886.4099998,6.481500556666417,9.468112570567989,1.9626212809887633,0.2749432480662506,0,0,0,1
2025-01-17,637.17,12955.26,44798121,392059360.06,6.457036495948265,9.469257162266068,-2.4464060718151437,0.11445916980790116,0,0,0,1
2025-01-24,630.84,12979.13,82909743,716173998.44,6.447052264619357,9.47109796181758,-0.9984231328908244,0.18407995515126174,0,0,0,1
2025-01-31,640.87,12957.01,231222096,3968961551.37,6.462826628239999,9.469392233412105,1.577436362064244,-0.17057284054757815,0,0,0,1
2025-02-07,630.7,12969.84,100548011,2193326280.0699997,6.446830313669605,9.470381941074029,-1.5996314570394077,0.09897076619242995,0,0,0,1
2025-02-14,653.74,13003.95,70872001,641405767.27,6.48270971889503,9.473008436445626,3.587940522542432,0.2626495371597315,0,0,0,1
2025-02-21,648.97,12929.92,4260387936,489467977643.75,6.475386490674205,9.467299284585122,-0.7323228220824873,-0.5709151860504136,0,0,0,1
2025-02-28,650.06,12877.37,805687570,700821988794.74,6.477064666321898,9.463226786261625,0.16781756476929033,-0.4072498323496987,0,0,0,1
2025-03-07,649.08,12918.36,1611434717,1024445895.86,6.475555975671336,9.466404834295146,-0.1508690650561917,0.31780480335203976,0,0,0,1
2025-03-14,649.62,12938.11,188362187,1033296662.19,6.476387576550862,9.467932498654664,0.0831600879526384,0.15276643595178996,0,0,0,1
2025-03-21,633.9,12926.51,189914937,2350074739.39,6.4518912132901205,9.467035520405785,-2.449636326074156,-0.08969782488783551,0,0,0,1
2025-03-28,652.93,12913.19,117356593,1215616940.31,6.481469925980592,9.46600454859266,2.9578712690471853,-0.10309718131260581,0,0,0,1
2025-04-04,653.62,12920.44,165991748,1062561504.23,6.482526142832832,9.466565832484264,0.10562168522394444,0.05612838916047025,0,0,0,1
2025-04-11,647.5,12968.38,217730010,3046204955.07,6.4731187935736925,9.470269365885635,-0.940734925913933,0.3703533401370862,0,0,0,1
2025-04-18,637.54,12964.43,128506102,2328013477.62,6.457617020162229,9.469964732486435,-1.5501773411463304,-0.03046333991996164,0,0,0,1
2025-04-25,645.2,12927.17,116995858,1001780550.26,6.469560346251054,9.467086576967183,1.1943326088824868,-0.2878155519251635,0,0,0,1
2025-05-02,658.11,12900.0,35826229,1422943054.14,6.4893720906057055,9.464982590349763,1.9811744354651495,-0.21039866174206168,0,0,0,1
2025-05-09,653.62,12910.15,306266960,627375473733.29,6.482526142832832,9.465769102673267,-0.6845947772873728,0.07865123235042404,0,0,0,1
2025-05-16,655.1,12965.34,44224230,3656407787.0600004,6.48478789573783,9.470034922079353,0.22617529049986373,0.426581940608628,0,0,0,1
2025-05-23,667.45,12904.51,53930470,1149797483.94,6.503464481101742,9.465332141652688,1.8676585363911258,-0.4702780426665498,0,0,0,1
2025-05-30,659.91,12768.26,100432814,1200191013.3600001,6.492103462085741,9.454717682890779,-1.1361019016000284,-1.0614458761908807,0,0,0,1
2025-06-06,650.83,12831.81,1119877103,1250615114973.8398,6.478248471393691,9.459682523263508,-1.3854990692050428,0.4964840372728929,0,0,0,1
2025-06-13,658.33,12705.79,1949013199,2028495975405.47,6.489706325363155,9.449813074065151,1.1457853969464082,-0.9869449198356861,0,0,0,1
2025-06-20,645.43,12559.26,55472251,1323920627.8700001,6.469916761338933,9.43821352108905,-1.9789564024222273,-1.1599552976100824,0,0,0,1
2025-06-27,646.98,12586.41,431347547,565503482.7,6.472315382122036,9.440372939434257,0.2398620783103489,0.21594183452062765,0,0,0,1
2025-07-04,651.86,12557.56,98757275,2627506737.39,6.479829814943789,9.438078153633889,0.7514432821753125,-0.22947858003679045,0,0,0,1
2025-07-11,666.41,12634.34,1284598150,1221098999555.39,6.501905096742445,9.444173782605166,2.207528179865559,0.6095628971277023,0,0,0,1
2025-07-18,670.69,12658.19,140459356,791639735.74,6.508307033198804,9.446059715492783,0.6401936456359003,0.1885932887617514,0,0,0,1
2025-07-25,664.15,12653.48,68148071,887033415.01,6.498508027578512,9.445687555137155,-0.9799005620291901,-0.037216035562792626,0,0,0,1
2025-08-01,659.57,12692.42,107112974361,48330660192.549995,6.491588107540731,9.448760243866882,-0.6919920037780969,0.3072688729726991,0,0,0,1
2025-08-08,652.65,12593.77,8276069685,14206906033.09,6.481040997834799,9.440957526217163,-1.05471097059322,-0.7802717649719071,0,0,0,1
2025-08-15,647.8,12581.97,281719578,2432464109.9300003,6.473582006737229,9.440020115768524,-0.7458991097569978,-0.09374104486390422,0,0,0,1
2025-08-22,662.83,12413.79,749871910,794409140.88,6.496518547050722,9.426563230445787,2.2936540313493126,-1.3456885322737477,0,0,0,1
2025-08-29,682.95,12482.38,389416804,1710487648.7199998,6.526421650448901,9.432073328869713,2.990310339817892,0.5510098423926024,0,0,0,1
2025-09-05,701.85,12437.15,274413388,772735193.95,6.553719705980335,9.428443240367374,2.729805553143372,-0.3630088502339035,0,0,0,1
2025-09-12,702.07,12447.35,351938240,479504945.96999997,6.554033114154306,9.429263027831157,0.03134081739712968,0.08197874637829727,0,0,0,1
2025-09-19,710.01,12314.71,114395838,811301274.15,6.565279054443217,9.4185497617593,1.124594028891135,-1.0713266071856964,0,0,0,1
2025-09-26,699.63,12199.71,248124219,63494967885.86,6.55055162387171,9.409167459947023,-1.472743057150705,-0.938230181227695,0,0,0,1
2025-10-03,703.03,12099.72,206162383,1395715924.78,6.555399565153345,9.400937590821218,0.48479412816346823,-0.8229869125804257,0,0,0,1
2025-10-10,701.78,12123.38,213060397,1199803901.33,6.5536199645954145,9.402891098631883,-0.1779600557930472,0.1953507810664945,0,0,0,1
2025-10-17,688.35,12160.99,730680537,739422517979.03,6.534297429508952,9.405988566679865,-1.932253508646209,0.30974680479811667,0,0,0,1
2025-10-24,705.46,12129.33,394243445,8716910491.67,6.558850072307766,9.403381765457931,2.4552642798813196,-0.26068012219333525,0,0,0,1
2025-10-31,707.76,12025.22,161745251,2342286737.57,6.562105053175131,9.394761390024902,0.3254980867365198,-0.8620375433029182,0,0,0,1
2025-11-07,677.46,12022.92,178319605,910007808.37,6.518350510420486,9.394570107039439,-4.375454275464463,-0.019128298546355893,0,0,0,1
2025-11-14,681.99,11985.1,253337436,2068448072.52,6.525014994979364,9.391419490596713,0.6664484558878137,-0.3150616442725962,0,0,0,1
2025-11-21,697.39,11914.67,250640264,2396322960.17,6.547344795165417,9.385525692968011,2.2329800186052573,-0.5893797628701236,0,0,0,1
2025-11-28,719.87,11902.3,172815447,7050139218.110001,6.579070640152429,9.384486937734891,3.1725844987011698,-0.10387552331199146,0,0,0,1
2025-12-05,696.01,11963.23,609897292,15572192736.33,6.545364028047295,9.389593057932757,-3.370661210513326,0.5106120197865494,0,0,0,1
2025-12-12,712.1,12047.45,100173201,1572120433.45,6.568218350988079,9.396608298267237,2.2854322940784044,0.701524033448031,0,0,0,1
2025-12-19,704.9,12021.61,179743591,3165136960.46,6.55805594877983,9.394461142547199,-1.0162402208249155,-0.21471557200385405,0,0,0,1
2025-12-26,721.73,12078.47,229755280,3187649504.66,6.581651107733056,9.399179807838165,2.3595158953225948,0.47186652909658733,0,0,0,1
2026-01-02,744.07,12025.33,53585045,1566333391.07,6.612135116428785,9.394770537424858,3.048400869572898,-0.4409270413306743,0,0,0,1
2026-01-09,751.17,12109.02,2086097405,1809304292.24,6.6216319909943495,9.401705908417053,0.9496874565564362,0.6935370992195544,0,0,0,1
2026-01-16,776.91,11969.66,952265776,2904192321.3,6.6553245135429915,9.390130393804414,3.3692522548641968,-1.1575514612639282,0,0,0,1
2026-01-23,784.77,12136.92,758036559,5890895191.65,6.665390681220815,9.404007325669955,1.0066167677823756,1.3876931865540953,0,0,0,1
2026-01-30,781.64,12199.1,427476560,2663381816.12,6.661394276491743,9.409117457508367,-0.3996404729072367,0.5110131838412357,0,0,0,1
2026-02-06,767.41,12279.48,290700980,3815419308.2400002,6.643021208741762,9.415684855527674,-1.8373067749981153,0.6567398019306836,0,0,0,1
2026-02-13,786.48,12275.58,324282877,6595200930.870001,6.667567293058669,9.415367202055617,2.454608431690719,-0.031765347205769956,0,0,0,1
2026-02-20,804.79,12169.41,795724491,6435540903.58,6.6905813738209625,9.406680704937857,2.301408076229361,-0.8686497117759373,0,0,0,1
2026-02-27,843.52,12136.57,1419403564,8287071359.64,6.737583612434033,9.403978487624826,4.700223861307062,-0.2702217313030886,0,0,0,1
2026-03-06,876.26,12175.53,866177806,6754250223.69,6.775662850551869,9.407183478830824,3.8079238117835423,0.3204991205997487,0,0,0,1
2026-03-13,924.43,12102.39,1269825183,11431551082.960001,6.829177331356964,9.401158232741352,5.351448080509513,-0.6025246089471636,0,0,0,1
2026-03-20,914.61,12178.85,924048922,2032047817.76,6.8184977449057085,9.40745611972914,-1.0679586451255219,0.6297886987788104,0,0,0,1
2026-03-27,876.86,12179.87,364972351,2983103442.5699997,6.776347344509415,9.407539867972117,-4.215040039629336,0.008374824297696648,0,0,0,1
2026-04-03,914.5,12149.84,1682541003,2654192640.75,6.818377467830921,9.405071279957706,4.203012332150546,-0.24685880144108552,0,0,0,1
2026-04-10,938.88,12198.28,928022251,3521052728.24,6.844687675514562,9.409050237175668,2.631020768364145,0.39789572179618204,0,0,0,1
2026-04-17,957.09,12165.24,4121813449,4944546954.16,6.863897430918253,9.406337983752977,1.9209755403690743,-0.2712253422691546,0,0,0,1
2026-04-24,947.18,12015.96,745310912,5174244233.46,6.8534891490419545,9.393991045103569,-1.0408281876298275,-1.2346938649407946,0,0,0,1
2026-05-01,890.53,11974.79,304835631,136344134729.12001,6.791816791101056,9.390558885590902,-6.167235794089887,-0.34321595126662885,0,0,0,1
